ticker,company,year,quarter,report_date,sentiment_score,sentiment,return_1d,target,pre_return,pre_volume_change,pre_rsi
INTC,Intel Corporation,2021,2,2021-05-17 00:00:00-04:00,0.8054711246200608,positive,-0.8856032737215358,0,-0.7961952398862971,11.058629326809749,34.98607848166196
INTC,Intel Corporation,2023,4,2023-11-15 00:00:00-05:00,1.0,positive,6.747107275637765,1,0.3521496538162716,15.670121259072687,81.43975094549491
INTC,Intel Corporation,2023,1,2023-02-15 00:00:00-05:00,0.8147268408551069,positive,-2.253028444486649,-1,-0.26574527252234414,-9.351736838397315,45.960981752922194
INTC,Intel Corporation,2021,3,2021-08-16 00:00:00-04:00,0.85625,positive,-1.4587579113746307,-1,-0.15864943871790826,-3.234108140425402,44.00120690476567
INTC,Intel Corporation,2024,1,2024-02-15 00:00:00-05:00,0.6519337016574586,positive,-1.2258761939946239,-1,0.664869111265669,4.272819592656079,28.62719439720449
CRM,Salesforce Inc.,2022,1,2022-02-15 00:00:00-05:00,0.7813333333333333,positive,-1.1715308450889639,-1,-0.9691655321061885,15.699461180749609,44.03133838701807
CRM,Salesforce Inc.,2022,2,2022-05-16 00:00:00-04:00,0.9077809798270894,positive,-0.2376396394661362,0,-0.2847777316880086,2.620738293080083,45.09854514614419
CRM,Salesforce Inc.,2021,3,2021-08-16 00:00:00-04:00,0.872,positive,-0.8868373280009334,0,0.09135401172880586,10.322835828382278,55.63783401198865
CRM,Salesforce Inc.,2023,4,2023-11-15 00:00:00-05:00,0.88268156424581,positive,0.9251724960692487,0,0.8743294524761659,2.2783446223146884,89.18131278689033
CRM,Salesforce Inc.,2021,3,2021-08-16 00:00:00-04:00,0.988795518207283,positive,-0.8868373280009334,0,0.09135401172880586,10.322835828382278,55.63783401198865
CRM,Salesforce Inc.,2021,4,2021-11-15 00:00:00-05:00,0.9931506849315068,positive,0.5237629604686989,0,-0.024911092999728712,1.2186541138239577,68.1805352243542
